Transaction_ID,Date,Time,Amount,Merchant,Card_Number,Transaction_Type,Is_Fraud
715,2025-01-10,13:57:00,76.22,Merchant_7,CARD0021,Purchase,0
716,2025-01-10,09:23:00,51.39,Merchant_1,CARD0052,Online,0
717,2025-03-14,03:53:00,80.59,Merchant_7,CARD0006,Purchase,0
718,2025-01-27,18:56:00,240.93,Merchant_9,CARD0019,Purchase,0
719,2025-03-16,06:51:00,86.2,Merchant_16,CARD0066,Purchase,0
720,2025-02-23,08:34:00,314.3,Merchant_13,CARD0019,Online,1
721,2025-01-17,01:42:00,24.87,Merchant_6,CARD0022,Purchase,0
722,2025-03-24,07:26:00,135.61,Merchant_14,CARD0080,Online,0
723,2025-03-19,17:19:00,116.81,Merchant_14,CARD0025,Purchase,0
724,2025-02-21,15:32:00,60.39,Merchant_17,CARD0044,Online,0
725,2025-03-30,12:18:00,41.62,Merchant_20,CARD0011,Purchase,0
726,2025-02-14,16:54:00,5.49,Merchant_4,CARD0076,Purchase,0
727,2025-01-03,05:20:00,120.97,Merchant_2,CARD0028,Cash_Advance,0
728,2025-02-20,14:17:00,197.58,Merchant_16,CARD0066,Cash_Advance,0
729,2025-01-27,00:46:00,98.64,Merchant_1,CARD0038,Purchase,0
730,2025-01-05,05:31:00,95.0,Merchant_12,CARD0076,Purchase,0
731,2025-02-24,10:09:00,252.53,Merchant_7,CARD0025,Purchase,1
732,2025-03-01,05:27:00,177.34,Merchant_16,CARD0002,Purchase,0
733,2025-01-22,10:00:00,137.62,Merchant_4,CARD0033,Online,0
734,2025-02-15,19:22:00,97.2,Merchant_6,CARD0013,Purchase,0
735,2025-01-20,00:29:00,252.12,Merchant_12,CARD0056,Purchase,0
736,2025-03-22,11:39:00,94.8,Merchant_16,CARD0052,Purchase,0
737,2025-01-08,11:50:00,11.84,Merchant_13,CARD0045,Purchase,0
738,2025-03-01,10:07:00,169.98,Merchant_12,CARD0050,Cash_Advance,0
739,2025-03-16,07:47:00,51.03,Merchant_9,CARD0059,Online,0
740,2025-03-01,18:08:00,10.53,Merchant_4,CARD0064,Purchase,0
741,2025-01-27,16:43:00,20.27,Merchant_2,CARD0088,Purchase,0
742,2025-01-16,03:13:00,58.13,Merchant_2,CARD0084,Online,0
743,2025-01-10,18:04:00,137.49,Merchant_2,CARD0084,Purchase,0
744,2025-01-05,19:16:00,32.21,Merchant_15,CARD0047,Refund,0
745,2025-03-01,09:56:00,155.04,Merchant_1,CARD0012,Online,0
746,2025-02-20,17:15:00,62.04,Merchant_6,CARD0045,Purchase,0
747,2025-01-05,22:43:00,62.24,Merchant_5,CARD0037,Purchase,0
748,2025-03-18,10:14:00,94.46,Merchant_19,CARD0008,Online,0
749,2025-01-02,08:18:00,175.19,Merchant_11,CARD0100,Purchase,0
750,2025-02-19,15:38:00,143.5,Merchant_19,CARD0097,Purchase,0
751,2025-01-06,23:01:00,83.26,Merchant_12,CARD0031,Purchase,0
752,2025-02-01,22:38:00,141.15,Merchant_1,CARD0029,Purchase,0
753,2025-01-24,16:52:00,125.62,Merchant_13,CARD0018,Online,0
754,2025-02-18,00:34:00,79.46,Merchant_15,CARD0056,Cash_Advance,0
755,2025-01-19,18:08:00,211.02,Merchant_1,CARD0020,Refund,0
756,2025-02-07,05:32:00,353.7,Merchant_13,CARD0072,Purchase,0
757,2025-02-23,12:00:00,24.39,Merchant_10,CARD0046,Purchase,0
758,2025-03-07,21:59:00,68.13,Merchant_14,CARD0088,Purchase,0
759,2025-01-12,06:12:00,38.99,Merchant_8,CARD0001,Purchase,0
760,2025-03-18,13:50:00,104.39,Merchant_14,CARD0058,Cash_Advance,0
761,2025-02-03,16:17:00,94.61,Merchant_5,CARD0067,Online,0
762,2025-01-19,23:27:00,55.82,Merchant_20,CARD0075,Purchase,0
763,2025-01-18,03:01:00,59.23,Merchant_15,CARD0042,Purchase,0
764,2025-01-31,00:30:00,81.11,Merchant_12,CARD0043,Purchase,0
765,2025-01-04,02:32:00,82.9,Merchant_16,CARD0003,Purchase,0
766,2025-03-16,01:56:00,113.29,Merchant_1,CARD0021,Purchase,0
767,2025-02-02,02:48:00,34.04,Merchant_18,CARD0069,Online,0
768,2025-02-02,20:34:00,68.68,Merchant_4,CARD0065,Cash_Advance,0
769,2025-01-23,11:00:00,99.16,Merchant_6,CARD0078,Online,0
770,2025-02-14,03:41:00,82.95,Merchant_19,CARD0068,Online,0
771,2025-02-23,04:37:00,35.13,Merchant_17,CARD0019,Purchase,0
772,2025-03-21,09:26:00,38.76,Merchant_12,CARD0047,Purchase,0
773,2025-01-10,03:58:00,95.24,Merchant_3,CARD0020,Purchase,0
774,2025-02-10,05:46:00,113.2,Merchant_12,CARD0007,Purchase,0
775,2025-03-01,21:23:00,69.97,Merchant_11,CARD0060,Purchase,0
776,2025-03-28,15:53:00,31.14,Merchant_17,CARD0048,Purchase,0
777,2025-01-27,23:56:00,42.15,Merchant_5,CARD0009,Purchase,0
778,2025-03-21,12:14:00,90.51,Merchant_8,CARD0034,Purchase,0
779,2025-03-15,15:08:00,69.9,Merchant_6,CARD0042,Purchase,0
780,2025-03-12,07:13:00,20.58,Merchant_4,CARD0013,Purchase,0
781,2025-01-01,18:28:00,153.63,Merchant_13,CARD0068,Purchase,0
782,2025-03-12,10:18:00,299.45,Merchant_19,CARD0036,Purchase,0
783,2025-01-29,10:19:00,58.87,Merchant_7,CARD0019,Cash_Advance,0
784,2025-03-28,07:43:00,41.66,Merchant_11,CARD0081,Online,0
785,2025-02-05,21:49:00,212.0,Merchant_20,CARD0060,Purchase,0
786,2025-03-08,13:12:00,20.28,Merchant_10,CARD0089,Online,0
787,2025-02-05,05:04:00,119.27,Merchant_15,CARD0014,Cash_Advance,0
788,2025-02-25,23:40:00,143.28,Merchant_15,CARD0005,Purchase,0
789,2025-03-27,13:25:00,148.67,Merchant_10,CARD0007,Purchase,0
790,2025-03-10,01:07:00,47.35,Merchant_4,CARD0078,Purchase,0
791,2025-01-03,13:51:00,113.8,Merchant_1,CARD0097,Cash_Advance,0
792,2025-02-20,01:36:00,45.8,Merchant_12,CARD0076,Purchase,0
793,2025-03-07,08:43:00,229.49,Merchant_9,CARD0052,Purchase,0
794,2025-01-30,16:42:00,12.06,Merchant_11,CARD0004,Purchase,0
795,2025-02-11,22:14:00,44.74,Merchant_15,CARD0052,Purchase,0
796,2025-01-25,05:14:00,39.61,Merchant_7,CARD0056,Purchase,0
797,2025-02-01,12:02:00,60.25,Merchant_8,CARD0006,Purchase,0
798,2025-02-17,12:27:00,44.36,Merchant_5,CARD0065,Purchase,0
799,2025-03-05,00:00:00,77.08,Merchant_2,CARD0084,Purchase,0
800,2025-02-26,15:36:00,2047.85,Merchant_2,CARD0090,Cash_Advance,1
801,2025-01-23,10:21:00,49.03,Merchant_10,CARD0087,Purchase,0
802,2025-02-16,19:47:00,67.03,Merchant_17,CARD0076,Purchase,0
803,2025-01-21,00:27:00,35.89,Merchant_13,CARD0013,Purchase,0
804,2025-02-02,17:58:00,212.3,Merchant_9,CARD0059,Purchase,0
805,2025-01-30,14:01:00,46.35,Merchant_16,CARD0057,Online,0
806,2025-03-02,00:12:00,134.84,Merchant_7,CARD0082,Purchase,0
807,2025-02-14,06:30:00,94.33,Merchant_12,CARD0095,Purchase,0
808,2025-02-15,17:20:00,23.4,Merchant_4,CARD0046,Purchase,0
809,2025-01-31,05:44:00,82.66,Merchant_4,CARD0053,Online,0
810,2025-01-26,21:18:00,4.39,Merchant_3,CARD0028,Cash_Advance,0
811,2025-03-08,23:50:00,50.12,Merchant_9,CARD0069,Refund,0
812,2025-01-14,09:29:00,76.73,Merchant_7,CARD0039,Purchase,0
813,2025-02-26,06:16:00,27.87,Merchant_2,CARD0020,Purchase,0
814,2025-02-20,18:35:00,181.12,Merchant_11,CARD0020,Purchase,0
815,2025-01-10,16:28:00,11.7,Merchant_18,CARD0098,Purchase,0
816,2025-03-11,16:40:00,35.64,Merchant_7,CARD0050,Purchase,0
817,2025-01-26,08:25:00,108.11,Merchant_15,CARD0014,Purchase,0
818,2025-02-18,02:10:00,29.81,Merchant_20,CARD0015,Cash_Advance,0
819,2025-03-26,23:12:00,67.88,Merchant_18,CARD0036,Purchase,0
820,2025-02-28,23:39:00,178.49,Merchant_10,CARD0030,Purchase,0
821,2025-02-09,13:16:00,26.69,Merchant_18,CARD0018,Purchase,0
822,2025-01-13,03:42:00,29.26,Merchant_5,CARD0098,Purchase,0
823,2025-01-20,18:46:00,50.67,Merchant_12,CARD0026,Purchase,0
824,2025-01-14,09:24:00,272.46,Merchant_3,CARD0100,Purchase,0
825,2025-03-01,17:41:00,21.45,Merchant_17,CARD0083,Purchase,0
826,2025-02-22,06:57:00,128.67,Merchant_20,CARD0064,Purchase,0
827,2025-02-18,16:08:00,36.69,Merchant_20,CARD0068,Purchase,0
828,2025-01-27,18:04:00,521.23,Merchant_4,CARD0091,Purchase,1
829,2025-03-13,23:49:00,74.09,Merchant_3,CARD0055,Purchase,0
830,2025-02-11,04:49:00,43.9,Merchant_20,CARD0067,Online,0
831,2025-03-28,07:05:00,97.12,Merchant_7,CARD0044,Purchase,0
832,2025-02-23,13:59:00,105.44,Merchant_14,CARD0059,Purchase,0
833,2025-03-19,23:13:00,323.09,Merchant_19,CARD0012,Purchase,0
834,2025-01-16,21:55:00,1349.85,Merchant_10,CARD0036,Purchase,1
835,2025-01-08,16:58:00,96.34,Merchant_9,CARD0002,Purchase,0
836,2025-02-04,01:50:00,15.87,Merchant_13,CARD0042,Purchase,0
837,2025-02-23,10:09:00,177.86,Merchant_8,CARD0034,Purchase,0
838,2025-02-10,19:39:00,250.08,Merchant_5,CARD0031,Online,0
839,2025-02-12,17:35:00,71.47,Merchant_19,CARD0069,Online,0
840,2025-02-22,10:38:00,214.57,Merchant_2,CARD0020,Purchase,0
841,2025-01-28,12:50:00,63.52,Merchant_4,CARD0038,Purchase,0
842,2025-03-21,20:39:00,137.22,Merchant_14,CARD0075,Purchase,0
843,2025-02-23,07:56:00,151.54,Merchant_2,CARD0095,Purchase,0
844,2025-01-05,07:54:00,97.83,Merchant_11,CARD0089,Purchase,0
845,2025-01-08,15:19:00,67.15,Merchant_9,CARD0004,Refund,0
846,2025-03-07,14:20:00,34.45,Merchant_18,CARD0085,Purchase,0
847,2025-03-23,12:02:00,58.63,Merchant_4,CARD0062,Online,0
848,2025-01-19,20:33:00,33.45,Merchant_7,CARD0001,Purchase,0
849,2025-02-04,22:55:00,2247.25,Merchant_3,CARD0042,Purchase,1
850,2025-01-18,18:07:00,247.64,Merchant_17,CARD0051,Purchase,0
851,2025-03-15,20:03:00,288.92,Merchant_6,CARD0037,Purchase,0
852,2025-01-25,11:15:00,266.44,Merchant_1,CARD0043,Purchase,0
853,2025-01-16,18:31:00,128.05,Merchant_11,CARD0092,Purchase,0
854,2025-03-10,07:12:00,160.78,Merchant_2,CARD0062,Purchase,0
855,2025-01-15,17:17:00,206.36,Merchant_6,CARD0051,Purchase,0
856,2025-01-29,04:30:00,39.01,Merchant_18,CARD0053,Purchase,0
857,2025-01-02,09:49:00,195.1,Merchant_15,CARD0001,Cash_Advance,0
858,2025-01-01,01:50:00,266.22,Merchant_11,CARD0064,Purchase,0
859,2025-02-25,14:52:00,47.27,Merchant_13,CARD0016,Purchase,0
860,2025-03-20,04:38:00,244.93,Merchant_5,CARD0002,Online,0
861,2025-03-24,09:59:00,44.37,Merchant_20,CARD0002,Purchase,0
862,2025-01-15,23:42:00,148.92,Merchant_8,CARD0058,Purchase,0
863,2025-03-21,08:45:00,57.0,Merchant_15,CARD0017,Purchase,0
864,2025-02-24,12:20:00,105.01,Merchant_18,CARD0086,Purchase,0
865,2025-01-20,10:15:00,450.53,Merchant_11,CARD0080,Refund,0
866,2025-01-28,08:48:00,49.62,Merchant_2,CARD0077,Purchase,0
867,2025-02-02,18:00:00,30.49,Merchant_12,CARD0007,Online,0
868,2025-02-11,07:53:00,116.73,Merchant_20,CARD0062,Purchase,0
869,2025-01-05,15:40:00,113.06,Merchant_17,CARD0017,Purchase,0
870,2025-02-05,14:56:00,3498.03,Merchant_19,CARD0021,Cash_Advance,1
871,2025-03-29,19:38:00,66.53,Merchant_9,CARD0095,Online,0
872,2025-03-21,22:08:00,33.35,Merchant_14,CARD0079,Refund,0
873,2025-03-05,06:26:00,48.67,Merchant_3,CARD0064,Purchase,0
874,2025-03-16,13:24:00,95.48,Merchant_20,CARD0043,Purchase,0
875,2025-01-23,17:06:00,100.22,Merchant_13,CARD0087,Purchase,0
876,2025-03-20,05:26:00,70.56,Merchant_15,CARD0053,Online,0
877,2025-02-14,04:06:00,67.55,Merchant_19,CARD0041,Online,0
878,2025-02-14,21:43:00,66.09,Merchant_4,CARD0026,Purchase,0
879,2025-03-26,04:58:00,19.06,Merchant_8,CARD0094,Purchase,0
880,2025-03-15,15:50:00,101.05,Merchant_18,CARD0075,Purchase,0
881,2025-02-19,20:46:00,27.8,Merchant_14,CARD0026,Purchase,0
882,2025-03-17,07:49:00,46.55,Merchant_1,CARD0070,Purchase,0
883,2025-01-26,03:41:00,50.84,Merchant_8,CARD0067,Cash_Advance,0
884,2025-02-13,07:44:00,215.22,Merchant_8,CARD0089,Purchase,0
885,2025-03-25,21:46:00,114.09,Merchant_19,CARD0079,Purchase,0
886,2025-02-07,23:27:00,299.63,Merchant_1,CARD0059,Refund,0
887,2025-02-23,23:56:00,58.16,Merchant_4,CARD0021,Refund,0
888,2025-02-14,02:24:00,90.71,Merchant_3,CARD0042,Purchase,0
889,2025-01-13,02:11:00,119.71,Merchant_18,CARD0070,Purchase,0
890,2025-02-25,12:50:00,143.12,Merchant_6,CARD0023,Purchase,0
891,2025-01-26,21:07:00,125.27,Merchant_19,CARD0057,Purchase,0
892,2025-01-25,22:53:00,1559.29,Merchant_12,CARD0053,Purchase,1
893,2025-01-02,14:40:00,109.43,Merchant_18,CARD0076,Purchase,0
894,2025-01-07,09:34:00,273.9,Merchant_4,CARD0027,Purchase,0
895,2025-03-04,07:06:00,51.95,Merchant_8,CARD0062,Purchase,0
896,2025-03-16,01:42:00,32.24,Merchant_19,CARD0079,Purchase,0
897,2025-01-27,14:55:00,20.43,Merchant_17,CARD0072,Purchase,0
898,2025-02-14,01:37:00,17.52,Merchant_16,CARD0025,Online,0
899,2025-02-11,03:40:00,21.07,Merchant_6,CARD0043,Purchase,0
900,2025-03-19,10:55:00,42.2,Merchant_1,CARD0048,Purchase,0
901,2025-01-11,03:56:00,97.68,Merchant_18,CARD0061,Online,0
902,2025-03-08,21:37:00,41.12,Merchant_11,CARD0019,Online,0
903,2025-02-06,11:56:00,151.31,Merchant_1,CARD0035,Purchase,0
904,2025-01-31,19:32:00,141.18,Merchant_19,CARD0021,Refund,0
905,2025-01-26,18:34:00,137.91,Merchant_3,CARD0018,Online,0
906,2025-01-27,10:32:00,109.41,Merchant_20,CARD0093,Cash_Advance,0
907,2025-03-03,19:38:00,191.88,Merchant_15,CARD0091,Purchase,0
908,2025-03-13,13:22:00,28.05,Merchant_6,CARD0040,Purchase,0
909,2025-03-25,07:22:00,26.04,Merchant_2,CARD0074,Purchase,0
910,2025-01-08,00:40:00,20.53,Merchant_17,CARD0053,Purchase,0
911,2025-02-13,12:57:00,183.0,Merchant_14,CARD0005,Purchase,0
912,2025-03-24,06:30:00,11.59,Merchant_17,CARD0022,Online,0
913,2025-01-05,10:39:00,141.55,Merchant_3,CARD0056,Purchase,0
914,2025-03-16,14:56:00,159.93,Merchant_11,CARD0014,Refund,0
915,2025-01-01,19:36:00,154.59,Merchant_20,CARD0040,Purchase,0
916,2025-01-26,04:12:00,99.48,Merchant_2,CARD0001,Purchase,0
917,2025-02-22,07:03:00,173.88,Merchant_5,CARD0077,Purchase,0
918,2025-02-19,23:11:00,116.99,Merchant_9,CARD0027,Cash_Advance,0
919,2025-02-10,04:42:00,80.01,Merchant_1,CARD0049,Purchase,0
920,2025-01-05,16:28:00,135.28,Merchant_15,CARD0058,Purchase,0
921,2025-03-14,11:31:00,1304.59,Merchant_7,CARD0081,Purchase,1
922,2025-02-13,04:14:00,79.84,Merchant_19,CARD0072,Purchase,0
923,2025-01-18,23:23:00,204.83,Merchant_10,CARD0092,Purchase,0
924,2025-03-25,10:47:00,79.49,Merchant_19,CARD0026,Cash_Advance,0
925,2025-02-07,20:56:00,60.98,Merchant_4,CARD0020,Purchase,0
926,2025-01-26,15:38:00,23.47,Merchant_15,CARD0083,Purchase,0
927,2025-03-02,00:41:00,29.16,Merchant_2,CARD0014,Online,0
928,2025-03-24,19:06:00,46.32,Merchant_15,CARD0025,Purchase,0
929,2025-03-27,05:11:00,63.09,Merchant_11,CARD0036,Purchase,0
930,2025-03-15,16:39:00,192.64,Merchant_18,CARD0028,Purchase,0
931,2025-03-06,01:17:00,34.57,Merchant_6,CARD0008,Online,0
932,2025-02-16,13:50:00,114.14,Merchant_14,CARD0049,Purchase,0
933,2025-01-24,21:58:00,105.95,Merchant_9,CARD0097,Purchase,0
934,2025-02-08,01:33:00,176.19,Merchant_7,CARD0006,Purchase,0
935,2025-03-01,19:47:00,191.58,Merchant_1,CARD0089,Cash_Advance,0
936,2025-03-16,17:27:00,111.16,Merchant_9,CARD0001,Purchase,0
937,2025-02-21,22:42:00,12.6,Merchant_2,CARD0094,Purchase,0
938,2025-03-26,05:10:00,27.79,Merchant_6,CARD0005,Purchase,0
939,2025-01-25,20:43:00,139.77,Merchant_17,CARD0073,Cash_Advance,0
940,2025-03-09,17:41:00,137.11,Merchant_1,CARD0008,Purchase,0
941,2025-02-14,12:20:00,124.6,Merchant_17,CARD0088,Purchase,0
942,2025-01-21,12:19:00,238.31,Merchant_15,CARD0089,Cash_Advance,0
943,2025-03-12,12:59:00,71.37,Merchant_12,CARD0041,Purchase,0
944,2025-03-05,21:57:00,41.48,Merchant_5,CARD0072,Cash_Advance,0
945,2025-02-25,04:34:00,45.29,Merchant_6,CARD0085,Purchase,0
946,2025-03-09,10:59:00,112.13,Merchant_4,CARD0019,Cash_Advance,0
947,2025-02-15,10:27:00,141.5,Merchant_5,CARD0003,Purchase,0
948,2025-03-11,08:52:00,46.49,Merchant_18,CARD0039,Online,0
949,2025-02-10,19:21:00,104.67,Merchant_10,CARD0016,Purchase,0
950,2025-01-24,06:43:00,58.34,Merchant_17,CARD0065,Purchase,0
951,2025-02-01,06:55:00,74.84,Merchant_2,CARD0074,Purchase,0
952,2025-01-04,08:59:00,79.75,Merchant_10,CARD0070,Purchase,0
953,2025-01-31,05:21:00,74.06,Merchant_18,CARD0069,Purchase,0
954,2025-02-11,14:34:00,91.07,Merchant_17,CARD0017,Purchase,0
955,2025-01-13,07:19:00,72.34,Merchant_16,CARD0021,Purchase,0
956,2025-01-20,13:19:00,103.74,Merchant_2,CARD0093,Purchase,0
957,2025-03-25,15:40:00,61.19,Merchant_3,CARD0062,Purchase,0
958,2025-01-11,11:40:00,69.52,Merchant_6,CARD0031,Purchase,0
959,2025-03-10,06:50:00,138.62,Merchant_6,CARD0003,Online,0
960,2025-03-18,03:30:00,90.16,Merchant_3,CARD0038,Online,0
961,2025-03-15,14:14:00,73.66,Merchant_14,CARD0060,Purchase,0
962,2025-01-05,23:47:00,140.74,Merchant_16,CARD0092,Online,0
963,2025-02-03,13:45:00,14.93,Merchant_10,CARD0092,Online,0
964,2025-03-02,08:46:00,57.96,Merchant_3,CARD0065,Purchase,0
965,2025-02-18,19:02:00,51.67,Merchant_7,CARD0076,Online,0
966,2025-03-25,19:33:00,120.66,Merchant_14,CARD0016,Purchase,0
967,2025-02-23,00:07:00,19.76,Merchant_15,CARD0089,Purchase,0
968,2025-02-17,12:11:00,109.83,Merchant_1,CARD0082,Purchase,0
969,2025-01-17,13:30:00,68.14,Merchant_5,CARD0008,Cash_Advance,0
970,2025-01-30,14:26:00,90.12,Merchant_6,CARD0070,Purchase,0
971,2025-03-03,21:30:00,90.34,Merchant_20,CARD0051,Purchase,0
972,2025-03-16,01:21:00,91.8,Merchant_1,CARD0050,Purchase,0
973,2025-01-14,05:35:00,702.1,Merchant_11,CARD0073,Purchase,1
974,2025-01-18,18:13:00,208.56,Merchant_4,CARD0018,Purchase,0
975,2025-03-18,19:59:00,81.46,Merchant_4,CARD0094,Online,0
976,2025-01-16,01:11:00,69.84,Merchant_7,CARD0084,Purchase,0
977,2025-01-18,03:24:00,36.72,Merchant_9,CARD0082,Cash_Advance,0
978,2025-02-02,17:22:00,112.25,Merchant_20,CARD0029,Purchase,0
979,2025-03-29,04:44:00,43.28,Merchant_17,CARD0075,Purchase,0
980,2025-01-09,08:24:00,249.22,Merchant_14,CARD0082,Online,0
981,2025-03-19,17:55:00,232.76,Merchant_19,CARD0033,Online,0
982,2025-03-10,00:52:00,167.92,Merchant_7,CARD0003,Purchase,0
983,2025-03-16,01:32:00,295.36,Merchant_15,CARD0092,Purchase,0
984,2025-02-28,02:06:00,256.65,Merchant_2,CARD0005,Purchase,0
985,2025-03-05,18:55:00,84.2,Merchant_12,CARD0080,Purchase,0
986,2025-02-08,17:19:00,99.67,Merchant_16,CARD0059,Purchase,0
987,2025-03-06,06:52:00,548.41,Merchant_11,CARD0004,Purchase,1
988,2025-02-05,10:45:00,1501.02,Merchant_11,CARD0018,Cash_Advance,1
989,2025-03-09,13:31:00,121.9,Merchant_3,CARD0027,Cash_Advance,0
990,2025-03-21,00:45:00,14.66,Merchant_7,CARD0018,Purchase,0
991,2025-01-26,05:40:00,12.21,Merchant_17,CARD0066,Purchase,0
992,2025-02-12,23:27:00,88.9,Merchant_2,CARD0006,Purchase,0
993,2025-03-12,01:46:00,88.93,Merchant_2,CARD0099,Purchase,0
994,2025-02-09,12:10:00,49.76,Merchant_20,CARD0083,Cash_Advance,0
995,2025-03-03,05:05:00,225.94,Merchant_11,CARD0093,Purchase,0
996,2025-01-01,15:49:00,144.19,Merchant_13,CARD0011,Purchase,0
997,2025-03-22,20:20:00,203.91,Merchant_18,CARD0038,Purchase,0
998,2025-02-04,10:59:00,376.36,Merchant_3,CARD0065,Purchase,1
999,2025-02-23,00:11:00,182.42,Merchant_4,CARD0059,Purchase,0
1000,2025-03-10,21:50:00,68.65,Merchant_9,CARD0054,Purchase,0
